PILOT_FLY_OPS,OTH_FLT_FLY_OPS,TRAIN_FLY_OPS,PERS_EXP_FLY_OPS,PRO_FLY_OPS,INTERCHG_FLY_OPS,FUEL_FLY_OPS,OIL_FLY_OPS,RENTAL_FLY_OPS,OTHER_FLY_OPS,INS_FLY_OPS,BENEFITS_FLY_OPS,INCIDENT_FLY_OPS,PAY_TAX_FLY_OPS,OTH_TAX_FLY_OPS,OTHER_EXP_FLY_OPS,TOT_FLY_OPS,AIRFRAME_LABOR,ENGINE_LABOR,AIRFRAME_REPAIR,ENGINE_REPAIRS,INTERCHG_CHARG,AIRFRAME_MATERIALS,ENGINE_MATERIALS,AIRFRAME_ALLOW,AIRFRAME_OVERHAULS,ENGINE_ALLOW,ENGINE_OVERHAULS,TOT_DIR_MAINT,AP_MT_BURDEN,TOT_FLT_MAINT_MEMO,NET_OBSOL_PARTS,AIRFRAME_DEP,ENGINE_DEP,PARTS_DEP,ENG_PARTS_DEP,OTH_FLT_EQUIP_DEP,OTH_FLT_EQUIP_DEP_GRP_I,FLT_EQUIP_A_EXP,FLY_OPS_EXP_I_A,TOT_AIR_OP_EXPENSES,DEV_N_PREOP_EXP,OTH_INTANGIBLES,EQUIP_N_HANGAR_DEP,G_PROP_DEP,CAP_LEASES_DEP,TOTAL_AIR_HOURS,AIR_DAYS_ASSIGN,AIR_FUELS_ISSUED,AIRCRAFT_CONFIG,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,3.12,4.46,0.00,,,,9,9,999,19874,8C,Air Transport International,8C,Air Transport International,16028,A,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,3.13,0.00,0.00,,,,9,9,999,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,3.52,4.66,0.00,,,,9,9,999,19874,8C,Air Transport International,8C,Air Transport International,16028,A,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,3.72,5.14,0.00,,,,9,9,999,19874,8C,Air Transport International,8C,Air Transport International,16028,A,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,3.85,5.85,0.00,,,,9,9,999,19874,8C,Air Transport International,8C,Air Transport International,16028,A,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,5.22,242.44,0.00,,,,9,9,999,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,5.60,0.00,0.00,,,,9,9,999,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,9.21,0.00,0.00,,,,9,9,999,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,11.47,522.68,0.00,,,,9,9,999,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,12.75,514.20,0.00,,,,9,9,999,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,14.20,459.37,0.00,,,,9,9,999,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,16.40,318.89,0.00,,,,9,9,999,20445,C5,CommuteAir LLC dba CommuteAir,C5,CommuteAir LLC dba CommuteAir,06944,D,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,16.46,317.67,0.00,,,,9,9,999,20445,C5,CommuteAir LLC dba CommuteAir,C5,CommuteAir LLC dba CommuteAir,06944,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,20.64,312.67,0.00,,,,9,9,999,20445,C5,CommuteAir LLC dba CommuteAir,C5,CommuteAir LLC dba CommuteAir,06944,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,20.93,325.67,0.00,,,,9,9,999,20445,C5,CommuteAir LLC dba CommuteAir,C5,CommuteAir LLC dba CommuteAir,06944,D,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,21.00,1275.00,0.00,,,,9,9,999,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,21.42,111.72,0.00,,,,9,9,999,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,21.57,82.86,0.00,,,,9,9,999,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,23.65,77.24,0.00,,,,9,9,999,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,27.01,77.17,0.00,,,,9,9,999,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,36.00,1808.00,0.00,,,,9,9,999,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,39.00,2702.00,0.00,,,,9,9,999,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,68.00,3325.00,0.00,,,,9,9,999,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,69.00,573.00,0.00,,,,9,9,999,19687,QX,Horizon Air,QX,Horizon Air,06580,D,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,79.00,567.00,0.00,,,,9,9,999,19687,QX,Horizon Air,QX,Horizon Air,06580,D,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,104.73,1662.37,10.24,,,,9,9,999,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3,3,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,118.82,10.80,0.00,,,,9,9,999,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,121.00,562.00,0.00,,,,9,9,999,19687,QX,Horizon Air,QX,Horizon Air,06580,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,121.34,10.80,0.00,,,,9,9,999,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,127.00,553.00,0.00,,,,9,9,999,19687,QX,Horizon Air,QX,Horizon Air,06580,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,128.26,2274.19,134.33,,,,9,9,999,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3,3,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,128.62,10.80,0.00,,,,9,9,999,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,131.87,908.35,0.00,,,,9,9,999,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,135.60,279.77,0.00,,,,9,9,999,22080,MX,Breeze Aviation Group DBA  Breeze,MX,Breeze Aviation Group DBA  Breeze,01268,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,143.49,2040.49,8.74,,,,9,9,999,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3,3,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,143.70,5793.54,0.00,,,,9,9,999,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,16736,I,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,144.37,944.33,0.00,,,,9,9,999,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,145.22,2065.55,7.95,,,,9,9,999,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3,3,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,150.32,4862.20,0.00,,,,9,9,999,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,16736,I,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,157.76,7186.77,0.00,,,,9,9,999,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,16736,I,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,161.30,7487.35,0.00,,,,9,9,999,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,16736,I,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,166.22,1159.08,0.00,,,,9,9,999,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,176.77,516.48,0.00,,,,9,9,999,22080,MX,Breeze Aviation Group DBA  Breeze,MX,Breeze Aviation Group DBA  Breeze,01268,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,190.58,1143.81,0.00,,,,9,9,999,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,197.02,735.18,0.00,,,,9,9,999,22080,MX,Breeze Aviation Group DBA  Breeze,MX,Breeze Aviation Group DBA  Breeze,01268,D,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,207.58,467.29,0.00,,,,9,9,999,22080,MX,Breeze Aviation Group DBA  Breeze,MX,Breeze Aviation Group DBA  Breeze,01268,D,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,213.70,10.80,0.00,,,,9,9,999,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,236.02,267.07,0.00,,,,9,9,999,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,01146,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,249.76,146.10,0.00,,,,9,9,999,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,249.94,150.86,0.00,,,,9,9,999,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,257.63,142.82,0.00,,,,9,9,999,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,259.73,161.53,0.00,,,,9,9,999,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,330.18,5854.43,345.81,,,,9,9,999,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,359.12,1520.10,0.00,,,,9,9,999,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,409.13,0.00,0.00,,,,9,9,999,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,420.00,29067.00,0.00,,,,9,9,999,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,423.88,1872.48,0.00,,,,9,9,999,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,436.00,26816.00,0.00,,,,9,9,999,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,453.85,1893.18,0.00,,,,9,9,999,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,457.72,7077.98,43.20,,,,9,9,999,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,461.00,22714.00,0.00,,,,9,9,999,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,474.62,6687.00,25.49,,,,9,9,999,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,479.19,6732.91,28.58,,,,9,9,999,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,489.00,24721.00,0.00,,,,9,9,999,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,511.00,1791.13,0.00,,,,9,9,999,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,563.25,0.00,0.00,,,,9,9,999,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,962.02,0.00,0.00,,,,9,9,999,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1153.82,0.00,0.00,,,,9,9,999,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1498.58,0.00,0.00,,,,9,9,999,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1564.03,0.00,0.00,,,,9,9,999,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1738.51,3224.60,0.00,,,,9,9,999,20452,YX,Republic Airline,YX,Republic Airline,06003,D,3,3,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1743.36,3602.43,0.00,,,,9,9,999,20452,YX,Republic Airline,YX,Republic Airline,06003,D,3,3,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1743.41,3288.95,0.00,,,,9,9,999,20452,YX,Republic Airline,YX,Republic Airline,06003,D,3,3,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1746.04,3290.52,0.00,,,,9,9,999,20452,YX,Republic Airline,YX,Republic Airline,06003,D,3,3,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1808.09,0.00,0.00,,,,9,9,999,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1945.38,0.00,0.00,,,,9,9,999,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2071.35,0.00,0.00,,,,9,9,999,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2419.99,0.00,0.00,,,,9,9,999,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2494.95,0.00,0.00,,,,9,9,999,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2820.03,0.00,0.00,,,,9,9,999,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,3274.15,11476.47,0.00,,,,9,9,999,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,3461.30,14651.22,0.00,,,,9,9,999,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,3464.94,15306.26,0.00,,,,9,9,999,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,3598.38,15010.18,0.00,,,,9,9,999,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.12,0.05,3.89,2.93,,,,9,9,999,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.21,0.02,2.70,2.23,,,,9,9,999,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1.47,7.20,70.82,0.00,,,,9,9,999,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3,3,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1.56,8.29,72.35,0.00,,,,9,9,999,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3,3,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,3.36,12.04,193.36,0.00,,,,9,9,999,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3,3,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,5.57,16.86,139.65,0.00,,,,9,9,999,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3,3,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,7.82,43.77,88.10,0.00,,,,9,9,999,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,11.55,5.21,382.32,287.36,,,,9,9,999,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,07024,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,12.15,0.00,30.69,0.00,,,,9,9,999,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,12.18,68.17,137.22,0.00,,,,9,9,999,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,11041,I,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,16.86,23.89,9.06,0.00,,,,9,9,999,20401,3M,Silver Airways,3M,Silver Airways,11056,I,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,17.30,1.73,220.96,183.05,,,,9,9,999,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,07024,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,21.03,0.00,47.46,0.00,,,,9,9,999,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,21.51,29.89,20.72,0.00,,,,9,9,999,20401,3M,Silver Airways,3M,Silver Airways,11056,I,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,23.11,0.00,47.21,0.00,,,,9,9,999,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,24.43,49.78,24.20,0.00,,,,9,9,999,20401,3M,Silver Airways,3M,Silver Airways,11056,I,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,25.25,40.46,25.12,0.00,,,,9,9,999,20401,3M,Silver Airways,3M,Silver Airways,11056,I,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,26.75,1590.52,0.00,0.00,,,,9,9,999,21629,KD,Western Global,KD,Western Global,11042,I,2,2,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,26.87,0.00,57.76,0.00,,,,9,9,999,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2024,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,27.13,0.00,248.52,0.00,,,,9,9,999,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,06024,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,30.27,9.83,58.43,0.00,,,,9,9,999,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,3,3,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,30.58,1121.16,0.00,0.00,,,,9,9,999,21629,KD,Western Global,KD,Western Global,11042,I,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,30.76,49.29,30.60,0.00,,,,9,9,999,20401,3M,Silver Airways,3M,Silver Airways,06888,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,31.59,64.37,31.29,0.00,,,,9,9,999,20401,3M,Silver Airways,3M,Silver Airways,06888,D,2,2,2024,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,34.51,47.95,33.24,0.00,,,,9,9,999,20401,3M,Silver Airways,3M,Silver Airways,06888,D,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,37.16,1369.05,0.00,0.00,,,,9,9,999,21629,KD,Western Global,KD,Western Global,11042,I,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,37.80,0.00,184.35,202.05,,,,9,9,999,22085,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",01227,S,2,2,2024,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,38.49,0.00,106.26,0.00,,,,9,9,999,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,06024,D,2,2,2024,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,39.16,55.50,21.05,0.00,,,,9,9,999,20401,3M,Silver Airways,3M,Silver Airways,06888,D,2,2,2024,4
